row_number,subdistrict_id,subdistrict_name_en,subdistrict_name_th,district_id,district_name_en,district_name_th,province_id,province_name_en,province_name_th,walk_leisure,walk_public_service,walk_school,walk_shopping,walk_work,walk_total,access_boat,access_bus,access_train,access_total,drive_leisure,drive_public_service,drive_school,drive_shopping,drive_work,drive_total,source
194,7232,TON MAMUANG,ต้นมะม่วง,7227,MUEANG PHETCHABURI,เมืองเพชรบุรี,7226,Phetchaburi,เพชรบุรี,20.0,46.0,24.0,50.0,29.0,39.0,0.0,0.0,0.0,0.0,75.0,99.0,92.0,99.0,91.0,92.0,baania
387,3622,KHLONG CHET,คลองเจ็ด,3615,KHLONG LUANG,คลองหลวง,3599,Pathum Thani,ปทุมธานี,74.0,1.0,86.0,100.0,100.0,83.0,0.0,62.0,0.0,24.0,100.0,100.0,96.0,97.0,48.0,93.0,baania
256,1218,SOP MAE KHA,สบแม่ข่า,1213,HANG DONG,หางดง,1005,Chiang Mai,เชียงใหม่,1.0,9.0,3.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,1.0,51.0,70.0,26.0,87.0,34.0,baania
705,1124,PONG YAENG,โป่งแยง,1121,MAE RIM,แม่ริม,1005,Chiang Mai,เชียงใหม่,4.0,25.0,11.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,21.0,61.0,50.0,30.0,37.0,34.0,baania
603,3978,THUNG MAHAMEK,ทุ่งมหาเมฆ,3977,SATHON,สาทร,3781,Bangkok,กรุงเทพมหานคร,98.0,99.0,98.0,100.0,100.0,99.0,100.0,99.0,70.0,94.0,100.0,84.0,100.0,97.0,100.0,97.0,baania
370,3430,OM KRET,อ้อมเกร็ด,3418,PAK KRET,ปากเกร็ด,3372,Nonthaburi,นนทบุรี,76.0,80.0,23.0,94.0,84.0,81.0,24.0,96.0,1.0,48.0,99.0,100.0,84.0,100.0,99.0,98.0,baania
327,3528,NONG PRUE,หนองปรือ,3522,BANG PHLI,บางพลี,3498,Samut Prakan,สมุทรปราการ,67.0,80.0,47.0,80.0,100.0,76.0,1.0,24.0,0.0,10.0,88.0,100.0,100.0,100.0,100.0,98.0,baania
501,1167,SAI MUN,ทรายมูล,1164,SAN KAMPHAENG,สันกำแพง,1005,Chiang Mai,เชียงใหม่,11.0,31.0,23.0,12.0,66.0,20.0,0.0,0.0,0.0,0.0,91.0,96.0,97.0,90.0,100.0,92.0,baania
122,3684,WANG TAKU,วังตะกู,3668,MUEANG NAKHON PATHOM,เมืองนครปฐม,3667,Nakhon Pathom,นครปฐม,26.0,10.0,65.0,75.0,35.0,54.0,0.0,1.0,0.0,0.0,62.0,75.0,75.0,75.0,75.0,73.0,baania
250,2883,HUA THALE,หัวทะเล,2858,MUEANG NAKHON RATCHASIMA,เมืองนครราชสีมา,2857,Nakhon Ratchasima,นครราชสีมา,17.0,17.0,9.0,36.0,25.0,26.0,0.0,0.0,0.0,0.0,85.0,79.0,80.0,91.0,86.0,87.0,baania
139,4698,KHAO KHAN SONG,เขาคันทรง,4696,SI RACHA,ศรีราชา,4616,Chon Buri,ชลบุรี,7.0,11.0,2.0,31.0,10.0,19.0,0.0,0.0,0.0,0.0,58.0,66.0,45.0,77.0,60.0,69.0,baania
193,3669,DON YAI HOM,ดอนยายหอม,3668,MUEANG NAKHON PATHOM,เมืองนครปฐม,3667,Nakhon Pathom,นครปฐม,1.0,20.0,1.0,40.0,80.0,30.0,0.0,1.0,0.0,0.0,73.0,91.0,73.0,100.0,100.0,91.0,baania
150,3726,THA TAMNAK,ท่าตำหนัก,3719,NAKHON CHAI SI,นครชัยศรี,3667,Nakhon Pathom,นครปฐม,53.0,13.0,47.0,67.0,53.0,55.0,0.0,1.0,0.0,0.0,67.0,67.0,67.0,67.0,67.0,67.0,baania
513,3816,DIN DAENG,ดินแดง,3815,DIN DAENG,ดินแดง,3781,Bangkok,กรุงเทพมหานคร,99.0,100.0,99.0,100.0,99.0,100.0,100.0,98.0,36.0,86.0,100.0,78.0,100.0,96.0,97.0,96.0,baania
47,3445,MAPTAPHUT,มาบตาพุด,3432,MUEANG RAYONG,เมืองระยอง,3431,Rayong,ระยอง,30.0,31.0,15.0,45.0,40.0,37.0,0.0,0.0,0.0,0.0,93.0,92.0,66.0,92.0,88.0,91.0,baania
343,3990,KRATHUM RAI,กระทุ่มราย,3988,NONG CHOK,หนองจอก,3781,Bangkok,กรุงเทพมหานคร,98.0,100.0,98.0,100.0,100.0,99.0,1.0,84.0,1.0,34.0,96.0,61.0,100.0,80.0,67.0,82.0,baania
638,3904,NONG BON,หนองบอน,3901,PRAWET,ประเวศ,3781,Bangkok,กรุงเทพมหานคร,83.0,93.0,83.0,97.0,99.0,92.0,4.0,93.0,1.0,39.0,95.0,61.0,99.0,90.0,96.0,90.0,baania
215,2628,KATHU,กะทู้,2626,KATHU,กะทู้,2616,Phuket,ภูเก็ต,66.0,37.0,27.0,63.0,46.0,56.0,0.0,0.0,0.0,0.0,86.0,80.0,83.0,85.0,85.0,85.0,baania
14,2642,DAENG YAI,แดงใหญ่,2638,MUEANG KHON KAEN,เมืองขอนแก่น,2637,Khon Kaen,ขอนแก่น,11.0,10.0,7.0,29.0,15.0,20.0,0.0,0.0,0.0,0.0,82.0,76.0,75.0,74.0,61.0,75.0,baania
172,3790,SOMDET CHAOPHRAYA,สมเด็จเจ้าพระยา,3786,KHLONG SAN,คลองสาน,3781,Bangkok,กรุงเทพมหานคร,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,95.0,100.0,96.0,baania
325,3876,WONG SAWANG,วงศ์สว่าง,3874,BANG SUE,บางซื่อ,3781,Bangkok,กรุงเทพมหานคร,93.0,97.0,93.0,100.0,98.0,97.0,97.0,97.0,84.0,94.0,99.0,73.0,100.0,93.0,96.0,93.0,baania
249,3627,PRACHA THIPAT,ประชาธิปัตย์,3623,THANYABURI,ธัญบุรี,3599,Pathum Thani,ปทุมธานี,94.0,86.0,91.0,97.0,99.0,95.0,0.0,100.0,0.0,40.0,100.0,100.0,99.0,100.0,99.0,100.0,baania
106,7242,PHO RAI WAN,โพไร่หวาน,7227,MUEANG PHETCHABURI,เมืองเพชรบุรี,7226,Phetchaburi,เพชรบุรี,13.0,41.0,15.0,48.0,34.0,36.0,0.0,0.0,0.0,0.0,68.0,98.0,86.0,96.0,80.0,88.0,baania
690,3931,BANG CHAK,บางจาก,3928,PHASI CHAROEN,ภาษีเจริญ,3781,Bangkok,กรุงเทพมหานคร,86.0,94.0,86.0,97.0,100.0,94.0,98.0,90.0,11.0,77.0,97.0,67.0,99.0,81.0,80.0,85.0,baania
574,3387,THAWI WATTHANA,ทวีวัฒนา,3384,SAI NOI,ไทรน้อย,3372,Nonthaburi,นนทบุรี,1.0,90.0,90.0,1.0,66.0,26.0,1.0,7.0,1.0,4.0,49.0,98.0,98.0,91.0,97.0,85.0,baania
84,3675,NAKHON PATHOM,นครปฐม,3668,MUEANG NAKHON PATHOM,เมืองนครปฐม,3667,Nakhon Pathom,นครปฐม,66.0,14.0,45.0,85.0,71.0,68.0,0.0,1.0,0.0,0.0,78.0,78.0,84.0,85.0,83.0,82.0,baania
91,3631,LAT LUM KAEO,ลาดหลุมแก้ว,3630,LAT LUM KAEO,ลาดหลุมแก้ว,3599,Pathum Thani,ปทุมธานี,52.0,1.0,9.0,100.0,100.0,71.0,0.0,1.0,0.0,0.0,100.0,100.0,78.0,94.0,12.0,86.0,baania
450,3642,BUENG KHAM PHROI,บึงคำพร้อย,3638,LAM LUK KA,ลำลูกกา,3599,Pathum Thani,ปทุมธานี,84.0,61.0,90.0,95.0,97.0,89.0,0.0,93.0,0.0,37.0,99.0,100.0,99.0,99.0,91.0,98.0,baania
123,4627,SAMNAK BOK,สำนักบก,4617,MUEANG CHON BURI,เมืองชลบุรี,4616,Chon Buri,ชลบุรี,8.0,8.0,6.0,22.0,27.0,16.0,0.0,0.0,0.0,0.0,72.0,68.0,73.0,89.0,89.0,81.0,baania
238,2629,PA TONG,ป่าตอง,2626,KATHU,กะทู้,2616,Phuket,ภูเก็ต,68.0,53.0,25.0,68.0,49.0,61.0,0.0,0.0,0.0,0.0,81.0,78.0,74.0,75.0,78.0,77.0,baania
24,1056,TALAT KHWAN,ตลาดขวัญ,1054,DOI SAKET,ดอยสะเก็ด,1005,Chiang Mai,เชียงใหม่,1.0,3.0,4.0,14.0,16.0,10.0,0.0,0.0,0.0,0.0,1.0,49.0,59.0,55.0,69.0,45.0,baania
519,3968,PHRA KHANONG NUEA,พระโขนงเหนือ,3965,VADHANA,วัฒนา,3781,Bangkok,กรุงเทพมหานคร,96.0,99.0,96.0,100.0,100.0,99.0,99.0,99.0,72.0,94.0,100.0,84.0,100.0,98.0,95.0,97.0,baania
663,3532,SISA CHORAKHE YAI,ศีรษะจรเข้ใหญ่,3529,BANG SAO THONG,บางเสาธง,3498,Samut Prakan,สมุทรปราการ,100.0,100.0,93.0,100.0,100.0,99.0,1.0,84.0,0.0,34.0,100.0,100.0,100.0,100.0,100.0,100.0,baania
604,1212,NONG FAEK,หนองแฝก,1200,SARAPHI,สารภี,1005,Chiang Mai,เชียงใหม่,2.0,5.0,11.0,4.0,27.0,7.0,0.0,0.0,0.0,0.0,25.0,68.0,80.0,34.0,91.0,46.0,baania
458,3658,BAN PATHUM,บ้านปทุม,3647,SAM KHOK,สามโคก,3599,Pathum Thani,ปทุมธานี,1.0,1.0,1.0,60.0,20.0,32.0,0.0,1.0,0.0,0.0,100.0,91.0,73.0,64.0,18.0,70.0,baania
418,4699,THUNG SUKHLA,ทุ่งสุขลา,4696,SI RACHA,ศรีราชา,4616,Chon Buri,ชลบุรี,33.0,24.0,16.0,39.0,51.0,34.0,0.0,0.0,0.0,0.0,95.0,93.0,86.0,95.0,99.0,95.0,baania
188,1007,CHANG KHLAN,ช้างคลาน,1006,MUEANG CHIANG MAI,เมืองเชียงใหม่,1005,Chiang Mai,เชียงใหม่,28.0,26.0,49.0,4.0,74.0,22.0,0.0,0.0,0.0,0.0,91.0,95.0,97.0,72.0,100.0,83.0,baania
548,3648,SAM KHOK,สามโคก,3647,SAM KHOK,สามโคก,3599,Pathum Thani,ปทุมธานี,65.0,80.0,78.0,100.0,100.0,89.0,0.0,56.0,0.0,23.0,100.0,100.0,94.0,95.0,96.0,96.0,baania
178,4650,PONG,โป่ง,4645,BANG LAMUNG,บางละมุง,4616,Chon Buri,ชลบุรี,27.0,19.0,1.0,35.0,25.0,28.0,0.0,0.0,0.0,0.0,74.0,60.0,49.0,78.0,74.0,72.0,baania
571,5391,PAK NAKHON,ปากนคร,5378,MUEANG NAKHON SI THAMMARAT,เมืองนครศรีธรรมราช,5377,Nakhon Si Thammarat,นครศรีธรรมราช,15.0,25.0,12.0,47.0,31.0,33.0,0.0,0.0,0.0,0.0,61.0,84.0,80.0,85.0,90.0,80.0,baania
532,3424,BANG TALAT,บางตลาด,3418,PAK KRET,ปากเกร็ด,3372,Nonthaburi,นนทบุรี,94.0,98.0,85.0,96.0,99.0,95.0,8.0,100.0,16.0,47.0,100.0,100.0,100.0,100.0,100.0,100.0,baania
135,3428,BAN MAI,บ้านใหม่,3411,BANG YAI,บางใหญ่,3372,Nonthaburi,นนทบุรี,37.0,57.0,51.0,58.0,87.0,56.0,1.0,1.0,1.0,1.0,95.0,82.0,79.0,91.0,98.0,90.0,baania
145,7283,THA YANG,ท่ายาง,7282,THA YANG,ท่ายาง,7226,Phetchaburi,เพชรบุรี,3.0,38.0,1.0,68.0,1.0,39.0,0.0,0.0,0.0,0.0,93.0,100.0,68.0,100.0,92.0,95.0,baania
5,3854,WAT THA PHRA,วัดท่าพระ,3853,BANGKOK YAI,บางกอกใหญ่,3781,Bangkok,กรุงเทพมหานคร,100.0,99.0,100.0,100.0,100.0,100.0,97.0,96.0,95.0,96.0,100.0,80.0,100.0,89.0,96.0,92.0,baania
385,3444,PHE,เพ,3432,MUEANG RAYONG,เมืองระยอง,3431,Rayong,ระยอง,19.0,20.0,5.0,44.0,18.0,31.0,0.0,0.0,0.0,0.0,86.0,75.0,67.0,90.0,63.0,83.0,baania
105,3834,THAWI WATTHANA,ทวีวัฒนา,3833,THAWI WATTHANA,ทวีวัฒนา,3781,Bangkok,กรุงเทพมหานคร,51.0,83.0,51.0,92.0,99.0,79.0,1.0,70.0,1.0,29.0,84.0,43.0,90.0,62.0,33.0,64.0,baania
390,3963,PHLAPPHLA,พลับพลา,3960,WANG THONGLANG,วังทองหลาง,3781,Bangkok,กรุงเทพมหานคร,97.0,100.0,97.0,100.0,100.0,99.0,60.0,98.0,99.0,83.0,100.0,78.0,100.0,95.0,92.0,94.0,baania
525,5465,THA SALA,ท่าศาลา,5464,THA SALA,ท่าศาลา,5377,Nakhon Si Thammarat,นครศรีธรรมราช,22.0,59.0,20.0,67.0,52.0,51.0,0.0,0.0,0.0,0.0,96.0,96.0,91.0,97.0,96.0,96.0,baania
67,3937,MIN BURI,มีนบุรี,3936,MIN BURI,มีนบุรี,3781,Bangkok,กรุงเทพมหานคร,96.0,99.0,96.0,97.0,100.0,97.0,2.0,93.0,1.0,38.0,97.0,67.0,100.0,87.0,85.0,88.0,baania
298,4685,BAN SOET,บ้านเซิด,4675,PHANAT NIKHOM,พนัสนิคม,4616,Chon Buri,ชลบุรี,8.0,32.0,11.0,13.0,11.0,16.0,0.0,0.0,0.0,0.0,75.0,93.0,88.0,86.0,65.0,84.0,baania
235,3999,THUNG SONG HONG,ทุ่งสองห้อง,3997,LAK SI,หลักสี่,3781,Bangkok,กรุงเทพมหานคร,89.0,96.0,89.0,100.0,98.0,96.0,3.0,97.0,3.0,41.0,97.0,72.0,100.0,94.0,98.0,93.0,baania
109,1215,NAM PHRAE,น้ำแพร่,1213,HANG DONG,หางดง,1005,Chiang Mai,เชียงใหม่,2.0,4.0,8.0,2.0,22.0,5.0,0.0,0.0,0.0,0.0,14.0,46.0,68.0,42.0,79.0,43.0,baania
422,4521,BANG KHWAN,บางขวัญ,4511,MUEANG CHACHOENGSAO,เมืองฉะเชิงเทรา,4510,Chachoengsao,ฉะเชิงเทรา,11.0,1.0,21.0,20.0,6.0,13.0,0.0,0.0,0.0,0.0,63.0,42.0,84.0,72.0,56.0,64.0,baania
372,3213,NONG BUA,หนองบัว,3196,MUEANG UDON THANI,เมืองอุดรธานี,3195,Udon Thani,อุดรธานี,11.0,44.0,21.0,52.0,43.0,39.0,0.0,0.0,0.0,0.0,72.0,97.0,89.0,92.0,90.0,88.0,baania
691,9267,THUNG YAI,ทุ่งใหญ่,9257,HAT YAI,หาดใหญ่,9128,Songkhla,สงขลา,13.0,33.0,12.0,29.0,19.0,23.0,0.0,0.0,0.0,0.0,38.0,66.0,77.0,56.0,63.0,56.0,baania
479,3680,PHRA PRATHON,พระประโทน,3668,MUEANG NAKHON PATHOM,เมืองนครปฐม,3667,Nakhon Pathom,นครปฐม,1.0,10.0,45.0,70.0,60.0,47.0,0.0,1.0,0.0,0.0,68.0,75.0,75.0,75.0,75.0,74.0,baania
665,20622,BANG NA NUEA,บางนาเหนือ,3877,BANG NA,บางนา,3781,Bangkok,กรุงเทพมหานคร,97.0,100.0,97.0,100.0,100.0,99.0,82.0,98.0,1.0,72.0,98.0,67.0,100.0,97.0,99.0,95.0,baania
453,4707,NA CHOM THIAN,นาจอมเทียน,4705,SATTAHIP,สัตหีบ,4616,Chon Buri,ชลบุรี,17.0,28.0,8.0,47.0,26.0,34.0,0.0,0.0,0.0,0.0,64.0,66.0,54.0,76.0,63.0,69.0,baania
503,5385,THA RAI,ท่าไร่,5378,MUEANG NAKHON SI THAMMARAT,เมืองนครศรีธรรมราช,5377,Nakhon Si Thammarat,นครศรีธรรมราช,1.0,45.0,25.0,43.0,1.0,29.0,0.0,0.0,0.0,0.0,1.0,100.0,94.0,64.0,39.0,55.0,baania
10,3793,SAI KONG DIN TAI,ทรายกองดินใต้,3791,KHLONG SAM WA,คลองสามวา,3781,Bangkok,กรุงเทพมหานคร,70.0,93.0,70.0,100.0,85.0,89.0,1.0,40.0,1.0,17.0,78.0,31.0,95.0,53.0,30.0,57.0,baania
378,1015,MAE HIA,แม่เหียะ,1006,MUEANG CHIANG MAI,เมืองเชียงใหม่,1005,Chiang Mai,เชียงใหม่,4.0,9.0,21.0,6.0,35.0,10.0,0.0,0.0,0.0,0.0,61.0,81.0,88.0,61.0,94.0,69.0,baania
477,4518,THA KHAI,ท่าไข่,4511,MUEANG CHACHOENGSAO,เมืองฉะเชิงเทรา,4510,Chachoengsao,ฉะเชิงเทรา,1.0,6.0,30.0,28.0,7.0,17.0,0.0,0.0,0.0,0.0,68.0,80.0,96.0,81.0,82.0,79.0,baania
4,4002,BANG KAPI,บางกะปิ,4000,HUAI KHWANG,ห้วยขวาง,3781,Bangkok,กรุงเทพมหานคร,99.0,100.0,99.0,99.0,100.0,99.0,100.0,97.0,100.0,99.0,100.0,75.0,100.0,94.0,93.0,94.0,baania
395,3863,THA RAENG,ท่าแร้ง,3862,BANG KHEN,บางเขน,3781,Bangkok,กรุงเทพมหานคร,91.0,88.0,91.0,94.0,100.0,93.0,1.0,77.0,1.0,31.0,96.0,52.0,99.0,90.0,78.0,87.0,baania
165,1204,DON KAEO,ดอนแก้ว,1121,MAE RIM,แม่ริม,1005,Chiang Mai,เชียงใหม่,1.0,11.0,10.0,1.0,25.0,6.0,0.0,0.0,0.0,0.0,18.0,85.0,84.0,56.0,91.0,58.0,baania
334,2870,PHANAO,พะเนา,2858,MUEANG NAKHON RATCHASIMA,เมืองนครราชสีมา,2857,Nakhon Ratchasima,นครราชสีมา,19.0,16.0,10.0,24.0,16.0,20.0,0.0,0.0,0.0,0.0,86.0,75.0,76.0,92.0,82.0,87.0,baania
288,1017,SI PHUM,ศรีภูมิ,1006,MUEANG CHIANG MAI,เมืองเชียงใหม่,1005,Chiang Mai,เชียงใหม่,4.0,42.0,68.0,14.0,83.0,27.0,0.0,0.0,0.0,0.0,89.0,96.0,99.0,92.0,100.0,93.0,baania
232,9131,KO YO,เกาะยอ,9129,MUEANG SONGKHLA,เมืองสงขลา,9128,Songkhla,สงขลา,13.0,42.0,23.0,31.0,3.0,25.0,0.0,0.0,0.0,0.0,48.0,68.0,66.0,69.0,30.0,61.0,baania
126,3835,SALA THAMMASOP,ศาลาธรรมสพน์,3833,THAWI WATTHANA,ทวีวัฒนา,3781,Bangkok,กรุงเทพมหานคร,58.0,87.0,58.0,99.0,99.0,85.0,1.0,74.0,1.0,30.0,88.0,41.0,94.0,64.0,23.0,66.0,baania
104,3471,PHANA NIKHOM,พนานิคม,3469,NIKHOM PHATTHANA,นิคมพัฒนา,3431,Rayong,ระยอง,18.0,8.0,7.0,28.0,25.0,21.0,0.0,0.0,0.0,0.0,54.0,60.0,54.0,89.0,91.0,75.0,baania
694,1201,KHUA MUNG,ขัวมุง,1200,SARAPHI,สารภี,1005,Chiang Mai,เชียงใหม่,1.0,10.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,82.0,71.0,52.0,58.0,47.0,baania
307,3404,BANG BUA THONG,บางบัวทอง,3402,BANG BUA THONG,บางบัวทอง,3372,Nonthaburi,นนทบุรี,78.0,93.0,62.0,97.0,98.0,89.0,27.0,97.0,1.0,50.0,98.0,99.0,95.0,100.0,100.0,99.0,baania
566,3526,BANG PLA,บางปลา,3522,BANG PHLI,บางพลี,3498,Samut Prakan,สมุทรปราการ,77.0,76.0,91.0,95.0,100.0,89.0,1.0,28.0,0.0,12.0,94.0,94.0,96.0,98.0,100.0,97.0,baania
262,3540,BANG CHAK,บางจาก,3533,PHRA PRADAENG,พระประแดง,3498,Samut Prakan,สมุทรปราการ,66.0,100.0,71.0,100.0,100.0,90.0,1.0,100.0,0.0,40.0,100.0,100.0,99.0,100.0,100.0,100.0,baania
672,3510,PHRAEKSA,แพรกษา,3499,MUEANG SAMUT PRAKAN,เมืองสมุทรปราการ,3498,Samut Prakan,สมุทรปราการ,81.0,72.0,67.0,100.0,99.0,90.0,1.0,41.0,0.0,17.0,99.0,99.0,97.0,100.0,100.0,100.0,baania
33,1067,SAN PU LOEI,สันปูเลย,1054,DOI SAKET,ดอยสะเก็ด,1005,Chiang Mai,เชียงใหม่,2.0,5.0,9.0,5.0,23.0,6.0,0.0,0.0,0.0,0.0,16.0,68.0,76.0,48.0,87.0,50.0,baania
209,1179,MAE FAEK MAI,แม่แฝกใหม่,1175,SAN SAI,สันทราย,1005,Chiang Mai,เชียงใหม่,1.0,24.0,19.0,20.0,15.0,16.0,0.0,0.0,0.0,0.0,1.0,92.0,91.0,90.0,82.0,72.0,baania
142,6350,WANG PHONG,วังก์พง,6344,PRAN BURI,ปราณบุรี,6307,Prachuap Khiri Khan,ประจวบคีรีขันธ์,9.0,17.0,6.0,29.0,12.0,20.0,0.0,0.0,0.0,0.0,44.0,89.0,54.0,87.0,80.0,75.0,baania
347,5383,THA SAK,ท่าซัก,5378,MUEANG NAKHON SI THAMMARAT,เมืองนครศรีธรรมราช,5377,Nakhon Si Thammarat,นครศรีธรรมราช,7.0,27.0,15.0,36.0,18.0,25.0,0.0,0.0,0.0,0.0,47.0,85.0,82.0,87.0,73.0,77.0,baania
179,3948,RAT BURANA,ราษฎร์บูรณะ,3947,RAT BURANA,ราษฎร์บูรณะ,3781,Bangkok,กรุงเทพมหานคร,100.0,98.0,100.0,100.0,100.0,100.0,1.0,92.0,87.0,54.0,100.0,72.0,100.0,88.0,98.0,91.0,baania
622,1172,SAN KAMPHAENG,สันกำแพง,1164,SAN KAMPHAENG,สันกำแพง,1005,Chiang Mai,เชียงใหม่,2.0,5.0,7.0,9.0,22.0,8.0,0.0,0.0,0.0,0.0,24.0,43.0,71.0,54.0,89.0,52.0,baania
294,3812,DON MUEANG,ดอนเมือง,3811,DON MUEANG,ดอนเมือง,3781,Bangkok,กรุงเทพมหานคร,93.0,97.0,93.0,99.0,99.0,97.0,1.0,90.0,4.0,37.0,99.0,60.0,99.0,87.0,94.0,89.0,baania
312,3446,SAMNAK THONG,สำนักทอง,3432,MUEANG RAYONG,เมืองระยอง,3431,Rayong,ระยอง,20.0,2.0,13.0,9.0,7.0,10.0,0.0,0.0,0.0,0.0,53.0,19.0,47.0,36.0,40.0,37.0,baania
636,3837,THUNG KHRU,ทุ่งครุ,3836,THUNG KHRU,ทุ่งครุ,3781,Bangkok,กรุงเทพมหานคร,80.0,78.0,80.0,95.0,95.0,89.0,1.0,88.0,1.0,36.0,95.0,55.0,98.0,86.0,72.0,85.0,baania
511,2880,NONG PHAI LOM,หนองไผ่ล้อม,2858,MUEANG NAKHON RATCHASIMA,เมืองนครราชสีมา,2857,Nakhon Ratchasima,นครราชสีมา,49.0,0.0,9.0,59.0,26.0,43.0,0.0,0.0,0.0,0.0,96.0,81.0,87.0,96.0,93.0,93.0,baania
163,3508,BANG MUEANG MAI,บางเมืองใหม่,3499,MUEANG SAMUT PRAKAN,เมืองสมุทรปราการ,3498,Samut Prakan,สมุทรปราการ,92.0,93.0,98.0,99.0,99.0,97.0,47.0,100.0,0.0,59.0,100.0,100.0,100.0,100.0,100.0,100.0,baania
584,1180,SAN SAI NOI,สันทรายน้อย,1175,SAN SAI,สันทราย,1005,Chiang Mai,เชียงใหม่,3.0,3.0,22.0,2.0,48.0,9.0,0.0,0.0,0.0,0.0,63.0,55.0,91.0,47.0,98.0,60.0,baania
601,3637,NA MAI,หน้าไม้,3630,LAT LUM KAEO,ลาดหลุมแก้ว,3599,Pathum Thani,ปทุมธานี,51.0,1.0,51.0,100.0,100.0,75.0,0.0,1.0,0.0,0.0,100.0,100.0,73.0,96.0,1.0,85.0,baania
31,3487,PLUAK DAENG,ปลวกแดง,3486,PLUAK DAENG,ปลวกแดง,3431,Rayong,ระยอง,15.0,15.0,10.0,35.0,24.0,25.0,0.0,0.0,0.0,0.0,62.0,69.0,59.0,66.0,62.0,65.0,baania
625,3887,BANG RAK,บางรัก,3886,BANG RAK,บางรัก,3781,Bangkok,กรุงเทพมหานคร,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,99.0,baania
207,4560,BANG WUA,บางวัว,4552,BANG PAKONG,บางปะกง,4510,Chachoengsao,ฉะเชิงเทรา,23.0,23.0,14.0,25.0,2.0,22.0,0.0,0.0,0.0,0.0,89.0,93.0,89.0,95.0,76.0,92.0,baania
153,3439,NA TA KHWAN,นาตาขวัญ,3432,MUEANG RAYONG,เมืองระยอง,3431,Rayong,ระยอง,3.0,2.0,12.0,31.0,12.0,18.0,0.0,0.0,0.0,0.0,76.0,69.0,86.0,95.0,85.0,85.0,baania
535,3689,SAM KHWAI PHUEAK,สามควายเผือก,3668,MUEANG NAKHON PATHOM,เมืองนครปฐม,3667,Nakhon Pathom,นครปฐม,1.0,1.0,1.0,100.0,40.0,54.0,0.0,1.0,0.0,0.0,82.0,91.0,82.0,100.0,100.0,94.0,baania
358,3805,SENA NIKHOM,เสนานิคม,3800,CHATUCHAK,จตุจักร,3781,Bangkok,กรุงเทพมหานคร,92.0,100.0,92.0,100.0,99.0,97.0,33.0,98.0,1.0,52.0,99.0,66.0,99.0,94.0,94.0,93.0,baania
401,3866,BANG KHO LAEM,บางคอแหลม,3865,BANG KHO LAEM,บางคอแหลม,3781,Bangkok,กรุงเทพมหานคร,100.0,100.0,100.0,100.0,100.0,100.0,77.0,96.0,100.0,90.0,100.0,94.0,100.0,95.0,99.0,97.0,baania
155,2420,MAE KON,แม่กรณ์,2412,MUEANG CHIANG RAI,เมืองเชียงราย,2411,Chiang Rai,เชียงราย,3.0,8.0,11.0,39.0,19.0,24.0,0.0,0.0,0.0,0.0,28.0,59.0,83.0,67.0,51.0,58.0,baania
502,1012,PA TAN,ป่าตัน,1006,MUEANG CHIANG MAI,เมืองเชียงใหม่,1005,Chiang Mai,เชียงใหม่,7.0,11.0,26.0,9.0,66.0,16.0,0.0,0.0,0.0,0.0,71.0,78.0,94.0,75.0,100.0,79.0,baania
81,4618,KHLONG TAMRU,คลองตำหรุ,4617,MUEANG CHON BURI,เมืองชลบุรี,4616,Chon Buri,ชลบุรี,15.0,33.0,10.0,30.0,30.0,27.0,0.0,0.0,0.0,0.0,67.0,76.0,66.0,72.0,71.0,71.0,baania
408,3780,OM YAI,อ้อมใหญ่,3764,SAM PHRAN,สามพราน,3667,Nakhon Pathom,นครปฐม,51.0,11.0,60.0,95.0,100.0,75.0,0.0,97.0,0.0,39.0,93.0,93.0,100.0,100.0,100.0,98.0,baania
214,3380,BANG PHAI,บางไผ่,3373,MUEANG NONTHABURI,เมืองนนทบุรี,3372,Nonthaburi,นนทบุรี,81.0,97.0,86.0,94.0,100.0,92.0,23.0,99.0,99.0,69.0,98.0,100.0,100.0,100.0,100.0,99.0,baania
45,2879,NONG BUA SALA,หนองบัวศาลา,2858,MUEANG NAKHON RATCHASIMA,เมืองนครราชสีมา,2857,Nakhon Ratchasima,นครราชสีมา,15.0,9.0,6.0,31.0,24.0,22.0,0.0,0.0,0.0,0.0,86.0,73.0,78.0,93.0,85.0,87.0,baania
504,1066,SA-NGA BAN,สง่าบ้าน,1054,DOI SAKET,ดอยสะเก็ด,1005,Chiang Mai,เชียงใหม่,1.0,18.0,9.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,81.0,80.0,1.0,68.0,24.0,baania
259,4671,NONG KAKHA,หนองกะขะ,4663,PHAN THONG,พานทอง,4616,Chon Buri,ชลบุรี,12.0,14.0,15.0,30.0,19.0,22.0,0.0,0.0,0.0,0.0,80.0,82.0,84.0,92.0,87.0,87.0,baania
