row_number,transction_year,transction_month,listing_province_name_th,listing_province_name_en,listing_district_name_th,listing_district_name_en,project_propertytype_name_th,project_propertytype_name_en,total_listing,median_rent_price_sqm
308,2021,3,ปทุมธานี,PATHUM THANI,คลองหลวง,KHLONG LUANG,คอนโด,Condo,52,449
640,2021,5,นนทบุรี,NONTHABURI,ปากเกร็ด,PAK KRET,คอนโด,Condo,118,287
626,2021,7,สมุทรปราการ,SAMUT PRAKAN,บางพลี,BANG PHLI,คอนโด,Condo,139,333
1337,2019,7,กรุงเทพมหานคร,BANGKOK,บางซื่อ,BANG SUE,คอนโด,Condo,105,366
1415,2021,1,สมุทรปราการ,SAMUT PRAKAN,เมืองสมุทรปราการ,MUEANG SAMUT PRAKAN,คอนโด,Condo,583,320
1370,2021,7,กรุงเทพมหานคร,BANGKOK,ราษฎร์บูรณะ,RAT BURANA,คอนโด,Condo,19,279
1421,2019,5,กรุงเทพมหานคร,BANGKOK,บางเขน,BANG KHEN,คอนโด,Condo,28,279
144,2021,8,สมุทรปราการ,SAMUT PRAKAN,เมืองสมุทรปราการ,MUEANG SAMUT PRAKAN,คอนโด,Condo,649,320
95,2021,8,กรุงเทพมหานคร,BANGKOK,สายไหม,SAI MAI,คอนโด,Condo,16,294
669,2020,11,กรุงเทพมหานคร,BANGKOK,สายไหม,SAI MAI,คอนโด,Condo,15,258
327,2022,1,สมุทรปราการ,SAMUT PRAKAN,บางพลี,BANG PHLI,คอนโด,Condo,130,286
154,2020,7,กรุงเทพมหานคร,BANGKOK,สวนหลวง,PHATTHANAKAN,คอนโด,Condo,12,324
738,2019,11,กรุงเทพมหานคร,BANGKOK,สาทร,SATHON,คอนโด,Condo,757,585
1398,2021,5,กรุงเทพมหานคร,BANGKOK,บางซื่อ,BANG SUE,คอนโด,Condo,104,320
975,2020,12,กรุงเทพมหานคร,BANGKOK,จตุจักร,CHATUCHAK,คอนโด,Condo,666,430
1404,2021,8,กรุงเทพมหานคร,BANGKOK,พญาไท,PHAYA THAI,คอนโด,Condo,186,478
795,2019,8,กรุงเทพมหานคร,BANGKOK,สวนหลวง,SUAN LUANG,คอนโด,Condo,90,341
1425,2019,5,กรุงเทพมหานคร,BANGKOK,หลักสี่,LAK SI,คอนโด,Condo,14,322
1296,2019,5,กรุงเทพมหานคร,BANGKOK,บางกะปิ,BANG KAPI,คอนโด,Condo,36,380
831,2021,5,กรุงเทพมหานคร,BANGKOK,สายไหม,SAI MAI,คอนโด,Condo,12,340
786,2021,12,กรุงเทพมหานคร,BANGKOK,พระโขนง,PHRA KHANONG,คอนโด,Condo,303,425
1323,2021,9,กรุงเทพมหานคร,BANGKOK,ราษฎร์บูรณะ,RAT BURANA,คอนโด,Condo,11,342
997,2021,9,กรุงเทพมหานคร,BANGKOK,ห้วยขวาง,HUAI KHWANG,คอนโด,Condo,776,423
1426,2019,7,กรุงเทพมหานคร,BANGKOK,ดอนเมือง,DON MUEANG,คอนโด,Condo,12,293
1101,2019,4,กรุงเทพมหานคร,BANGKOK,บางเขน,BANG KHEN,คอนโด,Condo,30,316
354,2021,4,กรุงเทพมหานคร,BANGKOK,บางกอกใหญ่,BANGKOK YAI,คอนโด,Condo,31,334
659,2021,12,กรุงเทพมหานคร,BANGKOK,วังทองหลาง,WANG THONGLANG,คอนโด,Condo,33,278
280,2020,1,กรุงเทพมหานคร,BANGKOK,ประเวศ,PRAWET,คอนโด,Condo,19,263
642,2020,3,กรุงเทพมหานคร,BANGKOK,สวนหลวง,SUAN LUANG,คอนโด,Condo,37,354
427,2021,10,กรุงเทพมหานคร,BANGKOK,คลองสาน,KHLONG SAN,คอนโด,Condo,124,438
1528,2020,11,กรุงเทพมหานคร,BANGKOK,สวนหลวง,SUAN LUANG,ทาวน์โฮม,Townhome,11,229
1023,2021,3,กรุงเทพมหานคร,BANGKOK,คลองสาน,KHLONG SAN,คอนโด,Condo,101,484
1070,2021,8,กรุงเทพมหานคร,BANGKOK,บางนา,BANG NA,คอนโด,Condo,247,370
1451,2020,7,กรุงเทพมหานคร,BANGKOK,พระโขนง,PHRA KHANONG,คอนโด,Condo,128,455
905,2021,6,กรุงเทพมหานคร,BANGKOK,บางกอกใหญ่,BANGKOK YAI,คอนโด,Condo,36,359
406,2020,12,กรุงเทพมหานคร,BANGKOK,บางเขน,BANG KHEN,คอนโด,Condo,137,325
160,2020,9,กรุงเทพมหานคร,BANGKOK,บางกอกน้อย,BANGKOK NOI,คอนโด,Condo,11,347
1103,2021,4,กรุงเทพมหานคร,BANGKOK,ห้วยขวาง,HUAI KHWANG,คอนโด,Condo,784,475
951,2021,6,กรุงเทพมหานคร,BANGKOK,ยานนาวา,YAN NAWA,คอนโด,Condo,112,361
611,2022,1,นนทบุรี,NONTHABURI,บางบัวทอง,BANG BUA THONG,คอนโด,Condo,54,236
436,2021,4,กรุงเทพมหานคร,BANGKOK,ลาดกระบัง,LAT KRABANG,คอนโด,Condo,23,269
1010,2020,10,กรุงเทพมหานคร,BANGKOK,จตุจักร,CHATUCHAK,คอนโด,Condo,283,435
44,2021,5,กรุงเทพมหานคร,BANGKOK,คลองเตย,KHLONG TOEI,คอนโด,Condo,1682,608
1315,2021,5,กรุงเทพมหานคร,BANGKOK,บางนา,BANG NA,คอนโด,Condo,299,380
1342,2020,10,กรุงเทพมหานคร,BANGKOK,จอมทอง,CHOM THONG,คอนโด,Condo,61,332
1489,2021,5,กรุงเทพมหานคร,BANGKOK,ราชเทวี,RATCHATHEWI,คอนโด,Condo,752,537
1022,2021,8,กรุงเทพมหานคร,BANGKOK,ภาษีเจริญ,PHASI CHAROEN,คอนโด,Condo,39,309
1143,2019,6,กรุงเทพมหานคร,BANGKOK,สาทร,SATHON,คอนโด,Condo,67,463
1340,2020,5,กรุงเทพมหานคร,BANGKOK,ดินแดง,DIN DAENG,คอนโด,Condo,89,392
1440,2021,10,กรุงเทพมหานคร,BANGKOK,บางพลัด,BANG PHLAT,คอนโด,Condo,64,329
785,2019,5,กรุงเทพมหานคร,BANGKOK,บางแค,BANG KHAE,คอนโด,Condo,25,282
1047,2019,3,สมุทรปราการ,SAMUT PRAKAN,บางพลี,BANG PHLI,คอนโด,Condo,11,315
1282,2019,8,กรุงเทพมหานคร,BANGKOK,ลาดพร้าว,LAT PHRAO,คอนโด,Condo,12,291
958,2019,10,กรุงเทพมหานคร,BANGKOK,ภาษีเจริญ,PHASI CHAROEN,คอนโด,Condo,89,284
860,2021,9,กรุงเทพมหานคร,BANGKOK,สวนหลวง,SUAN LUANG,คอนโด,Condo,215,338
212,2021,2,กรุงเทพมหานคร,BANGKOK,พญาไท,PHAYA THAI,คอนโด,Condo,173,515
1428,2020,6,กรุงเทพมหานคร,BANGKOK,ประเวศ,PRAWET,คอนโด,Condo,21,281
425,2021,7,กรุงเทพมหานคร,BANGKOK,จอมทอง,CHOM THONG,คอนโด,Condo,19,324
98,2020,7,ปทุมธานี,PATHUM THANI,คลองหลวง,KHLONG LUANG,คอนโด,Condo,11,292
593,2020,6,กรุงเทพมหานคร,BANGKOK,คลองสาน,KHLONG SAN,คอนโด,Condo,68,434
1366,2020,8,กรุงเทพมหานคร,BANGKOK,วังทองหลาง,WANG THONGLANG,คอนโด,Condo,109,290
415,2020,11,นนทบุรี,NONTHABURI,บางบัวทอง,BANG BUA THONG,คอนโด,Condo,16,215
559,2020,1,กรุงเทพมหานคร,BANGKOK,วัฒนา,VADHANA,คอนโด,Condo,201,722
506,2021,2,กรุงเทพมหานคร,BANGKOK,ดินแดง,DIN DAENG,คอนโด,Condo,160,435
514,2020,10,กรุงเทพมหานคร,BANGKOK,ดอนเมือง,DON MUEANG,คอนโด,Condo,15,285
1427,2021,10,กรุงเทพมหานคร,BANGKOK,บางคอแหลม,BANG KHO LAEM,คอนโด,Condo,46,360
653,2019,12,กรุงเทพมหานคร,BANGKOK,บางกะปิ,BANG KAPI,คอนโด,Condo,48,373
193,2022,1,กรุงเทพมหานคร,BANGKOK,ลาดกระบัง,LAT KRABANG,คอนโด,Condo,23,262
776,2020,9,กรุงเทพมหานคร,BANGKOK,บึงกุ่ม,BUENG KUM,คอนโด,Condo,27,272
500,2019,12,กรุงเทพมหานคร,BANGKOK,คลองสาน,KHLONG SAN,คอนโด,Condo,33,421
1204,2021,2,กรุงเทพมหานคร,BANGKOK,คลองเตย,KHLONG TOEI,คอนโด,Condo,1542,633
748,2020,4,กรุงเทพมหานคร,BANGKOK,พญาไท,PHAYA THAI,คอนโด,Condo,55,552
1407,2020,8,กรุงเทพมหานคร,BANGKOK,บางเขน,BANG KHEN,คอนโด,Condo,157,288
1194,2020,8,กรุงเทพมหานคร,BANGKOK,ราษฎร์บูรณะ,RAT BURANA,คอนโด,Condo,46,272
33,2019,5,นนทบุรี,NONTHABURI,เมืองนนทบุรี,MUEANG NONTHABURI,คอนโด,Condo,67,265
793,2021,6,นนทบุรี,NONTHABURI,บางบัวทอง,BANG BUA THONG,คอนโด,Condo,35,231
563,2020,11,กรุงเทพมหานคร,BANGKOK,สาทร,SATHON,คอนโด,Condo,99,507
1134,2021,3,นนทบุรี,NONTHABURI,เมืองนนทบุรี,MUEANG NONTHABURI,คอนโด,Condo,200,276
756,2021,11,นนทบุรี,NONTHABURI,บางกรวย,BANG KRUAI,คอนโด,Condo,12,285
1353,2021,12,กรุงเทพมหานคร,BANGKOK,ธนบุรี,THON BURI,คอนโด,Condo,97,342
646,2021,4,กรุงเทพมหานคร,BANGKOK,สาทร,SATHON,คอนโด,Condo,333,625
1535,2021,10,กรุงเทพมหานคร,BANGKOK,ลาดพร้าว,LAT PHRAO,ทาวน์โฮม,Townhome,20,132
1524,2021,12,กรุงเทพมหานคร,BANGKOK,สวนหลวง,PHATTHANAKAN,บ้าน,Detached House,11,320
204,2019,11,กรุงเทพมหานคร,BANGKOK,พระโขนง,PHRA KHANONG,คอนโด,Condo,606,506
897,2020,6,นนทบุรี,NONTHABURI,ปากเกร็ด,PAK KRET,คอนโด,Condo,21,228
498,2020,3,กรุงเทพมหานคร,BANGKOK,บางเขน,BANG KHEN,คอนโด,Condo,25,284
790,2020,3,กรุงเทพมหานคร,BANGKOK,ห้วยขวาง,HUAI KHWANG,คอนโด,Condo,245,480
1200,2020,6,กรุงเทพมหานคร,BANGKOK,บางพลัด,BANG PHLAT,คอนโด,Condo,21,296
1156,2021,2,กรุงเทพมหานคร,BANGKOK,วังทองหลาง,WANG THONGLANG,คอนโด,Condo,28,252
1043,2021,7,สมุทรปราการ,SAMUT PRAKAN,เมืองสมุทรปราการ,MUEANG SAMUT PRAKAN,คอนโด,Condo,586,319
701,2019,5,กรุงเทพมหานคร,BANGKOK,สาทร,SATHON,คอนโด,Condo,70,504
312,2019,11,กรุงเทพมหานคร,BANGKOK,จอมทอง,CHOM THONG,คอนโด,Condo,108,377
1115,2021,7,นนทบุรี,NONTHABURI,บางบัวทอง,BANG BUA THONG,คอนโด,Condo,37,221
535,2019,1,กรุงเทพมหานคร,BANGKOK,พระโขนง,PHRA KHANONG,คอนโด,Condo,97,531
883,2020,11,นนทบุรี,NONTHABURI,ปากเกร็ด,PAK KRET,คอนโด,Condo,62,258
1525,2021,9,กรุงเทพมหานคร,BANGKOK,วังทองหลาง,WANG THONGLANG,ทาวน์โฮม,Townhome,12,145
363,2019,8,กรุงเทพมหานคร,BANGKOK,ดอนเมือง,DON MUEANG,คอนโด,Condo,12,312
751,2021,4,กรุงเทพมหานคร,BANGKOK,ธนบุรี,THON BURI,คอนโด,Condo,91,353
1544,2022,1,กรุงเทพมหานคร,BANGKOK,สวนหลวง,SUAN LUANG,ทาวน์โฮม,Townhome,15,203
1400,2021,3,กรุงเทพมหานคร,BANGKOK,คันนายาว,KHAN NA YAO,คอนโด,Condo,11,305
1431,2020,10,กรุงเทพมหานคร,BANGKOK,บางแค,BANG KHAE,คอนโด,Condo,36,298
1096,2020,2,กรุงเทพมหานคร,BANGKOK,จอมทอง,CHOM THONG,คอนโด,Condo,14,324
904,2020,5,กรุงเทพมหานคร,BANGKOK,วังทองหลาง,WANG THONGLANG,คอนโด,Condo,19,292
557,2019,9,นนทบุรี,NONTHABURI,เมืองนนทบุรี,MUEANG NONTHABURI,คอนโด,Condo,89,258
437,2019,9,กรุงเทพมหานคร,BANGKOK,บางพลัด,BANG PHLAT,คอนโด,Condo,34,342
484,2019,7,กรุงเทพมหานคร,BANGKOK,ลาดกระบัง,LAT KRABANG,คอนโด,Condo,16,287
902,2020,4,กรุงเทพมหานคร,BANGKOK,ปทุมวัน,PATHUM WAN,คอนโด,Condo,72,705
1040,2019,7,กรุงเทพมหานคร,BANGKOK,ประเวศ,PRAWET,คอนโด,Condo,42,250
1549,2021,9,กรุงเทพมหานคร,BANGKOK,ประเวศ,PRAWET,ทาวน์โฮม,Townhome,19,139
1162,2021,7,ปทุมธานี,PATHUM THANI,ลำลูกกา,LAM LUK KA,คอนโด,Condo,20,239
1420,2019,11,กรุงเทพมหานคร,BANGKOK,บางรัก,BANG RAK,คอนโด,Condo,878,718
1482,2021,9,กรุงเทพมหานคร,BANGKOK,ลาดพร้าว,LAT PHRAO,คอนโด,Condo,17,319
186,2021,3,กรุงเทพมหานคร,BANGKOK,ราชเทวี,RATCHATHEWI,คอนโด,Condo,540,542
157,2020,2,สมุทรปราการ,SAMUT PRAKAN,เมืองสมุทรปราการ,MUEANG SAMUT PRAKAN,คอนโด,Condo,87,304
577,2021,12,นนทบุรี,NONTHABURI,บางใหญ่,BANG YAI,คอนโด,Condo,23,280
981,2021,9,กรุงเทพมหานคร,BANGKOK,บางกอกใหญ่,BANGKOK YAI,คอนโด,Condo,30,320
1304,2019,6,กรุงเทพมหานคร,BANGKOK,ลาดพร้าว,LAT PHRAO,คอนโด,Condo,15,290
127,2019,9,กรุงเทพมหานคร,BANGKOK,ดินแดง,DIN DAENG,คอนโด,Condo,110,353
1271,2019,7,กรุงเทพมหานคร,BANGKOK,จตุจักร,CHATUCHAK,คอนโด,Condo,214,434
322,2021,12,กรุงเทพมหานคร,BANGKOK,บางกอกน้อย,BANGKOK NOI,คอนโด,Condo,30,365
837,2021,5,กรุงเทพมหานคร,BANGKOK,สวนหลวง,SUAN LUANG,คอนโด,Condo,161,358
485,2019,12,กรุงเทพมหานคร,BANGKOK,ประเวศ,PRAWET,คอนโด,Condo,14,287
1174,2019,9,กรุงเทพมหานคร,BANGKOK,บางกอกใหญ่,BANGKOK YAI,คอนโด,Condo,20,153
215,2019,6,กรุงเทพมหานคร,BANGKOK,บางเขน,BANG KHEN,คอนโด,Condo,33,328
709,2021,1,กรุงเทพมหานคร,BANGKOK,บางรัก,BANG RAK,คอนโด,Condo,417,607
874,2019,5,สมุทรปราการ,SAMUT PRAKAN,เมืองสมุทรปราการ,MUEANG SAMUT PRAKAN,คอนโด,Condo,74,296
873,2019,9,กรุงเทพมหานคร,BANGKOK,ลาดพร้าว,LAT PHRAO,คอนโด,Condo,18,409
1476,2020,8,กรุงเทพมหานคร,BANGKOK,บางรัก,BANG RAK,คอนโด,Condo,200,649
887,2021,4,กรุงเทพมหานคร,BANGKOK,บางซื่อ,BANG SUE,คอนโด,Condo,102,361
848,2020,1,กรุงเทพมหานคร,BANGKOK,ห้วยขวาง,HUAI KHWANG,คอนโด,Condo,199,474
